"","studygroup","pellgrant","science","socsci","specificity","constructiveness","positivity","whitestudent","female","relgrade","femalefaculty","facultygrades","yrs_experience","class_size","student_num"
"1356",2,0,0,0,1,1.66666662693024,5,1,1,1.04849278926849,1,1.07929170131683,3,4,1381
"1357",2,1,0,0,2.33333325386047,2.33333325386047,5,0,0,1.23190641403198,1,1.07929170131683,3,4,330
"1358",1,1,0,0,1.66666662693024,2.33333325386047,3,0,0,1.13846158981323,1,1.07929170131683,3,3,451
"1359",2,0,0,0,3.33333325386047,2.66666674613953,5,1,1,1.1655011177063,1,1.07929170131683,3,4,364
"1360",2,1,0,0,1,1.66666662693024,4.33333349227905,0,0,1.70114946365356,1,1.07929170131683,3,3,25
"1361",3,1,0,0,1.33333337306976,2,5,0,1,1.13765645027161,1,1.07929170131683,3,4,398
"1362",3,1,0,0,4,3,3.66666674613953,0,1,1.02777779102325,1,1.07929170131683,3,3,674
"1363",3,0,0,0,3,2.66666674613953,4.66666650772095,1,1,1,1,1.07929170131683,3,4,115
"1364",2,0,0,0,4,4,3.66666674613953,0,1,0.973684251308441,1,1.07929170131683,3,3,1103
"1365",2,0,0,0,1.66666662693024,2,4.66666650772095,1,1,1.01703536510468,1,1.07929170131683,3,4,432
"1366",1,0,0,0,1.66666662693024,2.33333325386047,3,1,1,1.16890704631805,1,1.07929170131683,3,4,630
"1367",3,0,0,0,2.66666674613953,2.33333325386047,5,0,1,1,1,1.07929170131683,3,4,81
"1368",2,0,0,0,4.66666650772095,2.66666674613953,5,1,0,1.07787656784058,1,1.07929170131683,3,4,952
"1369",1,1,0,0,1.66666662693024,2.33333325386047,3,1,1,1.03653800487518,1,1.07929170131683,3,4,116
"1370",1,1,0,0,3.66666674613953,3,5,1,0,1.13346552848816,1,1.07929170131683,3,4,313
"1371",1,0,0,0,3.33333325386047,2.66666674613953,5,1,1,1.10436224937439,1,1.07929170131683,3,4,992
"1372",1,0,0,0,4.66666650772095,3.66666674613953,4,1,1,0.961038947105408,1,1.07929170131683,3,3,1204
"1373",1,0,0,0,3,2.33333325386047,5,1,0,1.1655011177063,1,1.07929170131683,3,4,993
"1374",2,0,0,0,3,3.33333325386047,2.66666674613953,1,1,0.942675173282623,1,1.07929170131683,3,3,1005
"1375",2,0,0,0,4.33333349227905,3,5,1,1,1.01807069778442,1,1.07929170131683,3,4,739
"1376",1,0,0,0,1,1.66666662693024,5,0,1,1.200119972229,1,1.07929170131683,3,3,953
"1377",1,0,0,0,3,2.33333325386047,5,1,0,0.963503658771515,1,1.07929170131683,3,3,372
"1378",3,0,0,0,2,2,4.33333349227905,1,0,1.35731256008148,1,1.07929170131683,3,4,240
"1379",3,0,0,0,4,3,5,1,1,1,1,1.07929170131683,3,4,1374
"1380",3,0,0,0,3.33333325386047,2.66666674613953,5,1,1,1,1,1.07929170131683,3,3,983
"1381",3,0,0,0,2,1.66666662693024,5,1,0,0.986666679382324,1,1.07929170131683,3,3,972
"1382",1,0,0,0,4,4,4,1,1,1.03439354896545,1,1.07929170131683,3,4,1410
"1383",1,1,0,0,3.33333325386047,2.66666674613953,5,1,1,1,1,1.07929170131683,3,4,282
"1384",1,0,0,0,2.66666674613953,2.33333325386047,5,1,0,1.03125,1,1.07929170131683,3,3,1125
"1385",2,1,0,0,4,3,5,1,0,1.05263161659241,1,1.07929170131683,3,4,904
"1386",3,0,0,0,1.66666662693024,1.66666662693024,5,1,0,0.897959172725677,1,1.07929170131683,3,3,1123
"1387",1,0,0,0,3.66666674613953,3,4,1,1,1.01394164562225,1,1.07929170131683,3,3,892
"1388",2,0,0,0,3,2,5,1,0,1,1,1.07929170131683,3,4,621
"1389",2,1,0,0,1.66666662693024,2.33333325386047,3,0,0,1.28155338764191,1,1.07929170131683,3,3,1121
"1390",1,1,0,0,1.66666662693024,2.33333325386047,3,0,0,1.01910829544067,1,1.07929170131683,3,3,1343
"1391",2,0,0,0,1,1.66666662693024,5,1,0,1.01910829544067,1,1.07929170131683,3,3,1051
"1392",2,0,0,0,2.33333325386047,2.33333325386047,5,1,0,1,1,1.07929170131683,3,4,1293
"1393",1,0,0,0,1.33333337306976,1.66666662693024,5,1,1,1,1,1.07929170131683,3,4,520
"1394",2,1,0,0,1.33333337306976,1.66666662693024,5,0,0,1.11011099815369,1,1.07929170131683,3,3,1158
"1395",1,1,0,0,3.66666674613953,4.33333349227905,4,0,1,1.03896105289459,1,1.07929170131683,3,3,1313
"1396",2,0,0,0,3,2.66666674613953,5,1,1,1.07787656784058,1,1.07929170131683,3,3,985
"1397",2,0,0,0,2.66666674613953,2.33333325386047,5,0,0,1.01600205898285,1,1.07929170131683,3,4,474
"1398",2,1,0,0,4.33333349227905,3,5,1,0,0.961038947105408,1,1.07929170131683,3,3,1198
"1399",1,0,0,0,3,3,4,1,0,1.1054675579071,1,1.07929170131683,3,4,213
"1400",1,0,0,0,3.33333325386047,4,3.33333325386047,0,0,1.07777452468872,1,1.07929170131683,3,3,1111
"1401",3,0,0,0,1,1.66666662693024,5,0,1,1.40350878238678,1,1.07929170131683,3,3,290
"1402",2,0,0,0,3.33333325386047,2.66666674613953,5,1,1,NA,1,1.03121912479401,3,1,925
"1403",2,0,0,0,2.66666674613953,3.33333325386047,4,1,0,1.13218224048615,1,1.03121912479401,3,2,948
"1404",2,0,0,0,3.66666674613953,2.66666674613953,5,0,1,1,1,1.03121912479401,3,1,1170
"1405",2,1,0,0,4.33333349227905,3.33333325386047,5,1,1,NA,1,1.03121912479401,3,1,1299
"1406",3,1,0,0,4.66666650772095,3,5,0,1,0.942675173282623,1,1.03121912479401,3,2,687
"1407",1,0,0,0,1,1.66666662693024,5,1,0,1.08754754066467,1,1.03121912479401,3,1,1380
"1408",2,0,0,0,4.33333349227905,3.33333325386047,4,0,1,0.966309726238251,1,1.03121912479401,3,2,1225
"1409",2,0,0,0,4,2.33333325386047,5,1,1,NA,1,1.03121912479401,3,1,1048
"1410",1,0,0,0,3.66666674613953,3.33333325386047,5,1,0,NA,1,1.03121912479401,3,1,1324
"1411",3,0,0,0,4,2.66666674613953,5,1,0,NA,1,1.03121912479401,3,1,1129
"1412",2,0,0,0,2,2,5,1,1,1.06666672229767,1,1.03121912479401,3,2,498
"1413",2,0,0,0,3.33333325386047,2.66666674613953,5,0,0,1.01522839069366,1,1.03121912479401,3,1,1320
"1414",2,0,0,0,2.33333325386047,2,5,1,1,1.03896105289459,1,1.03121912479401,3,2,1010
"1415",3,0,0,0,4,4.33333349227905,4,1,1,1,1,1.03121912479401,3,1,1045
"1416",1,0,0,0,5,3.33333325386047,5,0,1,1.08843541145325,1,1.03121912479401,3,1,830
"1417",3,0,0,0,4,3.33333325386047,5,1,1,1.06666672229767,1,1.03121912479401,3,1,1272
"1418",1,0,0,0,1,1.66666662693024,5,1,0,1,1,1.03121912479401,3,2,1224
"1419",3,0,0,0,4.33333349227905,4.33333349227905,4,1,1,1.01910829544067,1,1.03121912479401,3,2,925
"1420",1,0,0,0,4.33333349227905,3,5,0,0,1.08843541145325,1,1.03121912479401,3,2,461
"1421",1,1,0,0,4,2.66666674613953,5,1,1,1.06666672229767,1,1.03121912479401,3,2,946
"1422",2,1,0,0,5,3,5,0,1,1.01726257801056,1,1.03121912479401,3,2,1194
"1423",1,0,0,0,3,2.33333325386047,5,0,0,1.01522839069366,1,1.03121912479401,3,2,1320
"1424",2,0,0,0,3,2.33333325386047,4.66666650772095,1,0,1.02777779102325,1,1.03121912479401,3,1,445
"1425",1,0,0,0,3.33333325386047,2.66666674613953,5,1,1,NA,1,1.03121912479401,3,1,1175
"1426",1,0,0,0,3.66666674613953,4,3.66666674613953,1,1,1,1,1.03121912479401,3,1,1273
"1427",1,1,0,0,3.33333325386047,4,4.66666650772095,1,1,1.06185293197632,1,1.03121912479401,3,2,754
"1428",1,0,0,0,5,3.66666674613953,4.66666650772095,1,1,NA,1,1.03121912479401,3,1,1260
"1429",1,0,0,0,4.33333349227905,2.33333325386047,5,1,1,1.01703536510468,1,1.03121912479401,3,2,919
"1430",2,0,0,0,3.66666674613953,3.66666674613953,5,1,1,1,1,1.03121912479401,3,2,866
"1431",2,0,0,0,4.66666650772095,2.66666674613953,5,0,1,1,1,1.03121912479401,3,1,1186
"1432",3,0,0,0,3,2.33333325386047,5,1,0,1.28155338764191,1,1.01218378543854,3,2,1183
"1433",2,0,0,0,2.66666674613953,3.66666674613953,4.33333349227905,1,1,1.00543475151062,1,1.01218378543854,3,2,632
"1434",2,0,0,0,4,3.66666674613953,3,1,1,1.01910829544067,1,1.01218378543854,3,2,858
"1435",1,0,0,0,1,1.66666662693024,4.66666650772095,1,1,1.05568754673004,1,1.01218378543854,3,2,1031
"1436",1,0,0,0,1.66666662693024,2.33333325386047,3,1,1,0.942675173282623,1,1.01218378543854,3,2,558
"1437",1,1,0,0,3,2.66666674613953,5,1,1,NA,1,1.01218378543854,3,1,1299
"1438",1,0,0,0,4,3.66666674613953,4,1,0,1.00543475151062,1,1.01218378543854,3,2,986
"1439",3,0,0,0,1.66666662693024,2.33333325386047,3,0,0,0.916666626930237,1,1.01218378543854,3,2,1417
"1440",2,1,0,0,4,2.66666674613953,5,0,0,0.862745106220245,1,1.01218378543854,3,2,817
"1441",1,0,0,0,3,2.33333325386047,5,1,1,NA,1,1.01218378543854,3,1,184
"1442",1,0,0,0,5,3.33333325386047,5,1,1,1.00426816940308,1,1.01218378543854,3,2,853
"1443",3,0,0,0,3.33333325386047,2.66666674613953,5,1,1,1,1,1.01218378543854,3,2,619
"1444",3,0,0,0,2,2,5,1,1,NA,1,1.01218378543854,3,1,925
"1445",2,0,0,0,3.33333325386047,2.66666674613953,5,1,0,NA,1,1.01218378543854,3,1,1324
"1446",2,0,0,0,3,2.66666674613953,5,1,1,1.05263161659241,1,1.01218378543854,3,2,727
"1447",2,0,0,0,2.66666674613953,2,5,1,1,NA,1,1.01218378543854,3,1,1175
"1448",2,0,0,0,2.33333325386047,2,5,1,1,1,1,1.01218378543854,3,2,553
"1449",2,1,0,0,3.66666674613953,2.33333325386047,5,1,0,1.00162422657013,1,0.990387201309204,2,1,313
"1450",2,0,0,0,4.33333349227905,4,2.33333325386047,1,1,0.879999995231628,1,0.990387201309204,2,1,549
"1451",3,0,0,0,2,2,5,1,0,1.02777779102325,1,0.990387201309204,2,1,78
"1452",1,1,0,0,3,2.33333325386047,5,0,1,0.930521070957184,1,0.990387201309204,2,1,334
"1453",3,1,0,0,3.33333325386047,4.33333349227905,4,1,1,1.08029198646545,1,0.990387201309204,2,1,299
"1454",2,0,0,0,1.66666662693024,2.33333325386047,3,0,1,1.08420670032501,1,0.990387201309204,2,1,44
"1455",1,0,0,0,1.33333337306976,1.66666662693024,5,0,0,0.970588207244873,1,0.990387201309204,2,1,255
"1456",3,0,0,0,3.66666674613953,3,5,1,1,0.980712652206421,1,0.990387201309204,2,1,706
"1457",1,0,0,0,3.66666674613953,4,3,0,1,1.01910829544067,1,0.990387201309204,2,1,83
"1458",1,0,0,0,4.33333349227905,3.33333325386047,5,1,1,0.923076927661896,1,0.990387201309204,2,1,30
"1459",2,0,0,0,1.66666662693024,2,5,0,1,1.02357316017151,1,0.990387201309204,2,1,58
"1460",2,0,0,0,3.66666674613953,3.33333325386047,5,1,0,0.916666626930237,1,0.990387201309204,2,1,130
"1461",1,0,0,0,4.66666650772095,3,5,1,0,0.833333313465118,1,0.990387201309204,2,1,40
"1462",1,0,0,0,4.33333349227905,3,5,1,1,1,1,0.990387201309204,2,1,206
"1463",2,0,0,0,5,4,3,1,1,1,1,0.990387201309204,2,1,1378
"1464",3,0,0,0,4.66666650772095,2.33333325386047,4.66666650772095,1,0,1.35635018348694,1,0.990387201309204,2,1,1360
"1465",2,0,0,0,3.66666674613953,2.66666674613953,5,0,1,0.851063847541809,1,0.990387201309204,2,1,762
"1466",3,0,0,0,2.33333325386047,2.33333325386047,5,0,1,0.923076927661896,1,0.990387201309204,2,1,601
"1467",1,0,0,0,3.33333325386047,2.66666674613953,4,1,1,1.01538455486298,1,0.990387201309204,2,1,818
"1468",2,1,0,0,3.33333325386047,3.33333325386047,2.66666674613953,0,1,0.986666679382324,1,0.966238975524902,2,4,533
"1469",3,0,0,0,1.66666662693024,2,5,1,1,1.14893615245819,1,0.966238975524902,2,2,257
"1470",2,0,0,0,4,3.66666674613953,3.33333325386047,1,0,0.961038947105408,1,0.966238975524902,2,4,490
"1471",1,0,0,0,2.66666674613953,3,4.33333349227905,1,0,1.01807069778442,1,0.966238975524902,2,2,989
"1472",1,0,0,0,2.66666674613953,3,4.33333349227905,1,1,0.923076927661896,1,0.966238975524902,2,2,304
"1473",2,0,0,0,2.33333325386047,2,4,1,1,0.961038947105408,1,0.966238975524902,2,2,991
"1474",2,0,0,0,3.66666674613953,2.33333325386047,5,1,0,0.897959172725677,1,0.966238975524902,2,4,1166
"1475",2,1,0,0,2.33333325386047,2.33333325386047,5,0,0,0.929292917251587,1,0.966238975524902,2,2,103
"1476",3,1,0,0,1,1.66666662693024,5,0,1,0.830769240856171,1,0.966238975524902,2,2,89
"1477",1,0,0,0,4.33333349227905,4,2.66666674613953,1,0,1.01910829544067,1,0.966238975524902,2,4,887
"1478",2,0,0,0,3,2.33333325386047,5,0,1,1,1,0.966238975524902,2,2,4
"1479",3,0,0,0,2,2,5,1,1,1.02777779102325,1,0.966238975524902,2,2,43
"1480",3,0,0,0,3.66666674613953,3,5,1,1,1.08843541145325,1,0.966238975524902,2,2,301
"1481",1,0,0,0,4.33333349227905,2.33333325386047,5,0,0,0.923076927661896,1,0.966238975524902,2,4,404
"1482",3,0,0,0,1.66666662693024,1.66666662693024,5,1,0,0.97560977935791,1,0.966238975524902,2,4,249
"1483",1,0,0,0,2,1.66666662693024,5,1,0,NA,1,0.966238975524902,2,4,1361
"1484",1,1,0,0,2.66666674613953,2.33333325386047,5,0,0,1.26495730876923,1,0.966238975524902,2,2,331
"1485",1,0,0,0,4,4.33333349227905,2,1,1,0.942675173282623,1,0.966238975524902,2,2,183
"1486",2,0,0,0,2.33333325386047,2,5,1,0,1.02777779102325,1,0.966238975524902,2,2,212
"1487",1,0,0,0,2.33333325386047,2.33333325386047,5,0,1,NA,1,0.966238975524902,2,4,1347
"1488",2,0,0,0,1,1.66666662693024,5,0,0,0.953608274459839,1,0.966238975524902,2,2,369
"1489",2,0,0,0,3.33333325386047,2.33333325386047,5,0,0,0.904109597206116,1,0.966238975524902,2,2,359
"1490",1,0,0,0,4,3.33333325386047,4.33333349227905,1,1,0.923076927661896,1,0.966238975524902,2,4,30
"1491",1,0,0,0,2.66666674613953,3,4.33333349227905,1,0,NA,1,0.966238975524902,2,2,1310
"1492",1,0,0,0,3,2.66666674613953,5,0,1,0.992481172084808,1,0.966238975524902,2,2,336
"1493",1,0,0,0,1.66666662693024,2.33333325386047,3,1,1,1,1,0.966238975524902,2,2,456
"1494",3,0,0,0,3.66666674613953,3.33333325386047,2.33333325386047,1,1,0.821428537368774,1,0.966238975524902,2,4,782
"1495",1,0,0,0,3.66666674613953,3.33333325386047,3,1,0,0.830769240856171,1,0.966238975524902,2,4,445
"1496",3,0,0,0,4,2.66666674613953,5,1,1,1.00426816940308,1,0.966238975524902,2,2,853
"1497",3,0,0,0,1.66666662693024,2.33333325386047,3,0,1,0.923076927661896,1,0.966238975524902,2,4,979
"1498",2,0,0,0,3.66666674613953,3.33333325386047,4,1,1,0.904109597206116,1,0.966238975524902,2,4,920
"1499",2,0,0,0,2.33333325386047,2.66666674613953,4,0,0,1.04058277606964,1,0.966238975524902,2,2,1200
"1500",1,0,0,0,3.33333325386047,2.66666674613953,5,1,0,0.942857146263123,1,0.966238975524902,2,2,48
"1501",2,0,0,0,1,1.66666662693024,5,1,1,NA,1,0.966238975524902,2,4,990
"1502",2,0,0,0,4.33333349227905,4.66666650772095,2.33333325386047,1,1,0.857142865657806,1,0.966238975524902,2,4,940
"1503",3,0,0,0,4.33333349227905,4.33333349227905,2.33333325386047,1,1,1.11278200149536,1,0.966238975524902,2,2,975
"1504",1,0,0,0,2.66666674613953,3,3.66666674613953,1,1,0.948717951774597,1,0.966238975524902,2,4,1247
"1505",3,0,0,0,4,4.33333349227905,2,1,1,0.961038947105408,1,0.966238975524902,2,4,667
"1506",1,0,0,0,2.33333325386047,2.66666674613953,3,1,1,1,1,0.966238975524902,2,4,422
"1507",1,0,0,0,4.33333349227905,4,4.33333349227905,1,0,1.03380835056305,1,0.966238975524902,2,4,160
"1508",1,0,0,0,3.66666674613953,2.33333325386047,5,1,1,1.14285719394684,1,0.966238975524902,2,2,242
"1509",3,1,0,0,1.66666662693024,2.33333325386047,3,0,0,0.875912427902222,1,0.966238975524902,2,2,358
"1510",1,0,0,0,3.66666674613953,4,3,1,1,0.879999995231628,1,0.966238975524902,2,2,124
"1511",1,0,0,0,3,3,5,1,1,0.934050381183624,1,0.966238975524902,2,4,106
"1512",2,1,0,0,2.33333325386047,1.66666662693024,5,1,0,NA,1,0.966238975524902,2,4,1275
"1513",2,1,0,0,4.66666650772095,4.33333349227905,3,1,1,1,1,0.966238975524902,2,2,754
"1514",2,0,0,0,3.33333325386047,2.33333325386047,5,0,1,1,1,0.966238975524902,2,2,194
"1515",3,0,0,0,3.66666674613953,4,3.33333325386047,1,0,0.862745106220245,1,0.966238975524902,2,4,910
"1516",2,0,0,0,5,3,5,1,1,1,1,0.966238975524902,2,4,155
"1517",2,0,0,0,3,4,4.33333349227905,0,0,0.814159274101257,1,0.966238975524902,2,2,182
"1518",3,0,0,0,3,3,3,1,0,0.857142865657806,1,0.966238975524902,2,2,298
"1519",3,0,1,0,2,2,5,1,0,NA,0,0.890171349048615,1,2,85
"1520",1,1,1,0,2.33333325386047,2.33333325386047,5,0,1,NA,0,0.890171349048615,1,2,17
"1521",3,1,1,0,4.33333349227905,3,5,0,1,0.357142865657806,0,0.890171349048615,1,3,1056
"1522",1,0,1,0,2,2.66666674613953,5,1,0,0.816326558589935,0,0.890171349048615,1,3,617
"1523",1,0,1,0,3.33333325386047,3.33333325386047,5,0,0,NA,0,0.890171349048615,1,2,1091
"1524",1,0,1,0,1,2,5,1,0,0.970588207244873,0,0.890171349048615,1,3,462
"1525",2,0,1,0,2,2,5,1,0,0.89991819858551,0,0.890171349048615,1,3,804
"1526",2,1,1,0,4,3,4.33333349227905,0,1,NA,0,0.890171349048615,1,2,34
"1527",2,0,1,0,3,4,4.33333349227905,0,0,0.901639342308044,0,0.890171349048615,1,3,838
"1528",3,0,1,0,1,1.66666662693024,5,0,0,0.986666679382324,0,0.890171349048615,1,3,406
"1529",1,0,1,0,3.33333325386047,2.66666674613953,4,0,1,0.649999976158142,0,0.890171349048615,1,3,1027
"1530",3,0,1,0,1.66666662693024,2.33333325386047,3,1,1,NA,0,0.890171349048615,1,2,306
"1531",2,0,1,0,2,2.33333325386047,5,1,1,NA,0,0.890171349048615,1,2,483
"1532",1,0,1,0,5,3.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,213
"1533",3,0,1,0,1.66666662693024,2,5,0,1,NA,0,0.890171349048615,1,2,822
"1534",2,1,1,0,2.33333325386047,2.66666674613953,5,1,1,NA,0,0.890171349048615,1,2,116
"1535",1,0,1,0,1.33333337306976,2,5,1,0,NA,0,0.890171349048615,1,2,1079
"1536",1,0,1,0,2,2,5,1,1,1.01910829544067,0,0.890171349048615,1,3,896
"1537",2,0,1,0,2,2,4.33333349227905,1,0,NA,0,0.890171349048615,1,2,692
"1538",3,0,1,0,2.33333325386047,2.66666674613953,5,1,1,NA,0,0.890171349048615,1,2,1044
"1539",1,0,1,0,2.33333325386047,3,4,1,0,0.967741906642914,0,0.890171349048615,1,3,611
"1540",2,0,1,0,1,2,4,1,0,0.793103456497192,0,0.890171349048615,1,3,969
"1541",2,0,1,0,1.66666662693024,1.66666662693024,3,1,0,0.862745106220245,0,0.890171349048615,1,3,500
"1542",3,0,1,0,3.66666674613953,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,429
"1543",1,0,1,0,2,2.33333325386047,3.33333325386047,1,1,NA,0,0.890171349048615,1,2,631
"1544",1,0,1,0,2.66666674613953,2.33333325386047,4.66666650772095,1,0,NA,0,0.890171349048615,1,2,349
"1545",1,0,1,0,2.66666674613953,3,5,1,0,NA,0,0.890171349048615,1,2,71
"1546",3,0,1,0,3,2.33333325386047,5,1,0,0.942675173282623,0,0.890171349048615,1,3,651
"1547",2,1,1,0,4,2.66666674613953,4.66666650772095,0,1,NA,0,0.890171349048615,1,2,579
"1548",2,0,1,0,2,2,4.66666650772095,0,0,NA,0,0.890171349048615,1,2,428
"1549",1,0,1,0,2.33333325386047,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,1362
"1550",3,0,1,0,3,2.66666674613953,5,1,1,NA,0,0.890171349048615,1,2,131
"1551",1,0,1,0,2.66666674613953,2,4.66666650772095,1,1,NA,0,0.890171349048615,1,2,733
"1552",2,0,1,0,2,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,375
"1553",3,0,1,0,1,2,5,1,0,NA,0,0.890171349048615,1,2,908
"1554",3,1,1,0,5,3.33333325386047,5,1,0,0.949640274047852,0,0.890171349048615,1,3,758
"1555",2,0,1,0,2.66666674613953,2.33333325386047,5,1,1,NA,0,0.890171349048615,1,2,1416
"1556",2,0,1,0,1.66666662693024,2,5,0,1,NA,0,0.890171349048615,1,2,8
"1557",1,0,1,0,2,2.66666674613953,5,1,0,NA,0,0.890171349048615,1,2,705
"1558",3,0,1,0,2,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,372
"1559",3,0,1,0,3,2.66666674613953,5,0,1,NA,0,0.890171349048615,1,2,1213
"1560",1,0,1,0,3.33333325386047,2.66666674613953,5,0,1,NA,0,0.890171349048615,1,2,454
"1561",2,0,1,0,2.33333325386047,2.33333325386047,3.33333325386047,1,1,NA,0,0.890171349048615,1,2,217
"1562",3,0,1,0,4,3,5,0,1,NA,0,0.890171349048615,1,2,527
"1563",3,0,1,0,2.66666674613953,3,5,0,0,0.904109597206116,0,0.890171349048615,1,3,786
"1564",3,0,1,0,1.66666662693024,2,5,1,0,NA,0,0.890171349048615,1,2,249
"1565",3,0,1,0,1,2,5,1,0,NA,0,0.890171349048615,1,2,407
"1566",2,0,1,0,1,1.66666662693024,5,1,0,NA,0,0.890171349048615,1,2,237
"1567",3,0,1,0,3.66666674613953,4.66666650772095,4.33333349227905,1,0,1.00680267810822,0,0.890171349048615,1,3,440
"1568",3,0,1,0,2,2,4.66666650772095,0,1,NA,0,0.890171349048615,1,2,720
"1569",2,0,1,0,1.66666662693024,1.66666662693024,3,1,1,NA,0,0.890171349048615,1,2,1246
"1570",2,0,1,0,1,1.66666662693024,5,0,0,0.923076927661896,0,0.890171349048615,1,3,1357
"1571",2,0,1,0,1.66666662693024,2.33333325386047,3,0,0,NA,0,0.890171349048615,1,2,348
"1572",1,0,1,0,1.66666662693024,2,5,1,1,NA,0,0.890171349048615,1,2,584
"1573",2,1,1,0,3,2.33333325386047,3.33333325386047,0,0,0.850393712520599,0,0.890171349048615,1,3,744
"1574",3,0,1,0,4.33333349227905,4,4,0,1,0.942675173282623,0,0.890171349048615,1,3,802
"1575",2,0,1,0,2,2,5,1,0,NA,0,0.890171349048615,1,2,394
"1576",3,1,1,0,4.33333349227905,3.33333325386047,5,0,1,NA,0,0.890171349048615,1,2,1276
"1577",2,0,1,0,1.66666662693024,2,5,1,1,NA,0,0.890171349048615,1,2,150
"1578",1,0,1,0,3.66666674613953,2.66666674613953,5,0,1,NA,0,0.890171349048615,1,2,209
"1579",1,0,1,0,4.33333349227905,2.33333325386047,5,1,1,NA,0,0.890171349048615,1,2,578
"1580",1,0,1,0,2,2.33333325386047,4.33333349227905,1,0,NA,0,0.890171349048615,1,2,82
"1581",2,0,1,0,4,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,470
"1582",3,0,1,0,2.66666674613953,2.33333325386047,5,0,0,0.485981285572052,0,0.890171349048615,1,3,1212
"1583",3,0,1,0,2.66666674613953,2.66666674613953,5,1,0,NA,0,0.890171349048615,1,2,36
"1584",2,1,1,0,2.33333325386047,3,5,1,0,0.857142865657806,0,0.890171349048615,1,3,962
"1585",3,0,1,0,3,4,4,1,0,1.01703536510468,0,0.890171349048615,1,3,1293
"1586",1,0,1,0,4,3,5,0,0,NA,0,0.890171349048615,1,2,164
"1587",2,0,1,0,1,1.66666662693024,5,1,1,NA,0,0.890171349048615,1,2,183
"1588",1,0,1,0,2.33333325386047,2.33333325386047,5,1,1,NA,0,0.890171349048615,1,2,854
"1589",3,0,1,0,4,3,5,1,0,NA,0,0.890171349048615,1,2,178
"1590",2,0,1,0,1,1.66666662693024,5,0,0,NA,0,0.890171349048615,1,2,9
"1591",2,1,1,0,1.66666662693024,2,4.66666650772095,0,0,NA,0,0.890171349048615,1,2,330
"1592",1,0,1,0,2,4,4,1,0,NA,0,0.890171349048615,1,2,941
"1593",2,0,1,0,1.33333337306976,2,5,1,0,1.07246375083923,0,0.890171349048615,1,3,625
"1594",3,0,1,0,1.66666662693024,2,5,0,1,NA,0,0.890171349048615,1,2,341
"1595",2,1,1,0,5,3,5,0,0,NA,0,0.890171349048615,1,2,748
"1596",1,0,1,0,1.33333337306976,2,5,0,0,1.08029198646545,0,0.890171349048615,1,3,851
"1597",1,0,1,0,2.66666674613953,2.33333325386047,5,0,0,NA,0,0.890171349048615,1,2,672
"1598",1,0,1,0,1.33333337306976,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,1432
"1599",2,0,1,0,3.66666674613953,2.66666674613953,5,1,0,1,0,0.890171349048615,1,3,846
"1600",3,0,1,0,1.66666662693024,2,5,1,0,NA,0,0.890171349048615,1,2,202
"1601",2,1,1,0,3.66666674613953,2.66666674613953,4.33333349227905,0,1,0.71875,0,0.890171349048615,1,3,745
"1602",1,0,1,0,4,4.33333349227905,3.33333325386047,0,0,NA,0,0.890171349048615,1,2,173
"1603",1,0,1,0,2,2.33333325386047,5,1,1,NA,0,0.890171349048615,1,2,1436
"1604",3,0,1,0,4.66666650772095,3,5,1,1,NA,0,0.890171349048615,1,2,1305
"1605",2,0,1,0,1.66666662693024,2.33333325386047,4.66666650772095,1,0,NA,0,0.890171349048615,1,2,805
"1606",2,0,1,0,1,1.66666662693024,5,0,1,NA,0,0.890171349048615,1,2,1363
"1607",1,0,1,0,4,3,3.33333325386047,0,1,0.791765630245209,0,0.890171349048615,1,3,526
"1608",1,0,1,0,2,2,5,0,1,NA,0,0.890171349048615,1,2,223
"1609",1,0,1,0,2.66666674613953,2.33333325386047,5,1,0,NA,0,0.890171349048615,1,2,1097
"1610",1,0,1,0,2.33333325386047,2.66666674613953,4.66666650772095,0,1,NA,0,0.890171349048615,1,2,401
"1611",1,0,1,0,1.66666662693024,1.66666662693024,4.33333349227905,1,0,NA,0,0.890171349048615,1,2,377
"1612",3,1,1,0,1.66666662693024,2,5,0,0,0.779727101325989,0,0.890171349048615,1,3,1104
"1613",2,0,1,0,2,2.33333325386047,5,0,0,NA,0,0.890171349048615,1,2,701
"1614",3,0,1,0,3,2.66666674613953,3.33333325386047,1,1,NA,0,0.890171349048615,1,2,246
"1615",3,1,1,0,1,1.66666662693024,5,0,0,NA,0,0.890171349048615,1,2,436
"1616",1,0,1,0,1.33333337306976,2,5,1,0,NA,0,0.890171349048615,1,2,293
"1617",1,1,1,0,1,1.66666662693024,5,1,0,NA,0,0.890171349048615,1,2,1358
"1618",2,0,1,0,1.66666662693024,1.66666662693024,4.66666650772095,1,0,0.651742696762085,0,0.890171349048615,1,3,604
"1619",2,1,1,0,1.66666662693024,2,4.66666650772095,0,0,NA,0,0.890171349048615,1,2,329
